Account,date,classification,value,daily_pnl,total_trades,win_count,avg_trade_size,long_count,short_count,win_rate,ls_ratio,sentiment_group,segment
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-14,Greed,74,0.0,16,0,6124.31,16,0,0.0,10.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-15,Greed,74,2084.433906,38,29,15581.516578947369,9,29,0.7631578947368421,0.3103448275862069,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-17,Greed,71,1268.7590360000002,14,4,18035.112857142856,8,6,0.2857142857142857,1.3333333333333333,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-18,Greed,74,0.0,7,0,8999.745714285715,7,0,0.0,10.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-19,Greed,64,2053.973644,17,17,11180.089411764706,0,17,1.0,0.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-20,Greed,60,0.0,4,0,7499.34,0,4,0.0,0.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-21,Greed,63,773.5582039999999,11,3,6746.9345454545455,11,0,0.2727272727272727,10.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-22,Neutral,53,0.0,3,0,6000.07,3,0,0.0,10.0,Neutral,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-24,Neutral,51,0.0,21,0,12000.350952380952,21,0,0.0,10.0,Neutral,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-26,Neutral,46,4197.732182,31,21,11748.220645161291,0,31,0.6774193548387096,0.0,Neutral,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-27,Fear,40,0.0,12,0,9999.173333333334,0,12,0.0,0.0,Fear,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-29,Fear,30,1842.738325,17,13,13148.880588235294,16,1,0.7647058823529411,16.0,Fear,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-30,Neutral,47,0.0,3,0,9999.756666666666,3,0,0.0,10.0,Neutral,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-01,Neutral,53,1202.488212,13,9,7476.965384615385,2,11,0.6923076923076923,0.18181818181818182,Neutral,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-03,Neutral,50,1118.387284,10,4,10388.008,10,0,0.4,10.0,Neutral,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-04,Fear,44,0.0,14,0,18215.87285714286,14,0,0.0,10.0,Fear,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-05,Fear,29,0.0,20,0,13514.937,20,0,0.0,10.0,Fear,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-10,Fear,28,11595.627026,43,33,15625.97930232558,10,33,0.7674418604651163,0.30303030303030304,Fear,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-11,Fear,29,1876.812082,19,9,8941.422105263156,10,9,0.47368421052631576,1.1111111111111112,Fear,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-12,Fear,25,0.0,10,0,7600.664999999999,10,0,0.0,10.0,Fear,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-13,Fear,25,2678.839374,13,13,10668.462307692309,0,13,1.0,0.0,Fear,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-14,Fear,33,0.0,7,0,12000.16142857143,0,7,0.0,0.0,Fear,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-15,Neutral,52,0.0,21,0,7999.7071428571435,0,21,0.0,0.0,Neutral,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-16,Greed,65,0.0,22,0,6545.480454545454,0,22,0.0,0.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-17,Greed,69,0.0,9,0,18326.035555555558,0,9,0.0,0.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-18,Greed,61,2569.979964,53,41,12119.926603773585,53,0,0.7735849056603774,10.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-19,Greed,60,2120.091364,16,11,9132.66875,0,16,0.6875,0.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-20,Greed,74,129.66130099999998,9,4,11097.74111111111,9,0,0.4444444444444444,10.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-21,Greed,74,0.0,3,0,14665.06,3,0,0.0,10.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-22,Greed,70,2273.29301,21,13,10728.97,10,11,0.6190476190476191,0.9090909090909091,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-23,Greed,71,0.0,2,0,11997.235,2,0,0.0,10.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-24,Greed,69,0.0,21,0,1333.8833333333332,3,18,0.0,0.16666666666666666,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-25,Greed,68,0.0,65,0,7990.4683076923075,65,0,0.0,10.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-26,Greed,68,0.0,10,0,15000.965,10,0,0.0,10.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-27,Greed,72,6400.623656,52,42,17322.249807692308,9,43,0.8076923076923077,0.20930232558139536,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-28,Greed,71,0.0,3,0,10666.563333333334,3,0,0.0,10.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-30,Greed,67,0.0,6,0,6001.078333333334,6,0,0.0,10.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-31,Greed,61,0.0,3,0,13335.046666666667,3,0,0.0,10.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-01,Neutral,52,0.0,13,0,11076.539230769231,13,0,0.0,10.0,Neutral,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-02,Greed,57,0.0,36,0,8221.31,35,1,0.0,35.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-03,Fear,37,0.0,13,0,8652.23,13,0,0.0,10.0,Fear,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-04,Fear,34,-108604.496278,72,0,12521.542916666665,12,60,0.0,0.2,Fear,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-05,Fear,26,-4779.219012,17,0,12572.832941176472,15,2,0.0,7.5,Fear,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-09,Neutral,48,11147.900554,12,9,11003.166666666666,3,9,0.75,0.3333333333333333,Neutral,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-11,Fear,39,847.7766200000001,8,4,5104.981250000001,0,8,0.5,0.0,Fear,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-12,Fear,25,858.6705000000001,16,6,2758.775,16,0,0.375,10.0,Fear,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-13,Fear,31,0.0,5,0,2500.02,4,1,0.0,4.0,Fear,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-14,Fear,30,2168.9015130000003,9,5,7185.148888888889,4,5,0.5555555555555556,0.8,Fear,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-16,Fear,27,0.0,2,0,6250.0650000000005,2,0,0.0,10.0,Fear,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-18,Fear,31,307.201888,14,12,4486.033571428571,0,14,0.8571428571428571,0.0,Fear,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-20,Fear,30,192.602844,8,1,5302.23375,5,3,0.125,1.6666666666666667,Fear,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-23,Fear,34,1005.30527,10,3,6350.956,0,10,0.3,0.0,Fear,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-24,Greed,56,0.0,2,0,7500.035,0,2,0.0,0.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-25,Neutral,54,0.0,4,0,3749.0825,0,4,0.0,0.0,Neutral,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-26,Greed,55,231.236918,5,2,18452.704,5,0,0.4,10.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-27,Neutral,48,0.0,7,0,9286.455714285714,7,0,0.0,10.0,Neutral,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-28,Fear,30,0.0,7,0,6784.937142857142,7,0,0.0,10.0,Fear,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-30,Fear,34,0.0,3,0,9164.183333333334,3,0,0.0,10.0,Fear,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-02,Fear,26,0.0,2,0,15000.21,2,0,0.0,10.0,Fear,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-04,Fear,27,0.0,1,0,35004.98,1,0,0.0,10.0,Fear,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-06,Extreme Fear,22,0.0,4,0,8747.6675,4,0,0.0,10.0,Fear,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-20,Neutral,54,9585.03428,12,8,25380.9675,3,9,0.6666666666666666,0.3333333333333333,Neutral,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-22,Neutral,52,0.0,3,0,6666.579999999999,3,0,0.0,10.0,Neutral,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-23,Neutral,50,334.760796,2,1,20167.145,1,1,0.5,1.0,Neutral,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-25,Greed,59,0.0,6,0,8333.518333333333,6,0,0.0,10.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-26,Neutral,50,439.812513,3,2,26813.47333333333,0,3,0.6666666666666666,0.0,Neutral,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-27,Greed,61,0.0,10,0,9999.232,0,10,0.0,0.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-30,Greed,61,2710.626288,10,5,17728.09,10,0,0.5,10.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-01,Neutral,50,0.0,4,0,34988.58,4,0,0.0,10.0,Neutral,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-02,Fear,42,0.0,4,0,24988.585,4,0,0.0,10.0,Fear,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-03,Fear,37,0.0,4,0,30002.25,4,0,0.0,10.0,Fear,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-05,Neutral,49,5767.161892,36,24,16822.36472222222,9,27,0.6666666666666666,0.3333333333333333,Neutral,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-06,Neutral,50,130.487079,22,5,13642.298181818182,6,16,0.22727272727272727,0.375,Neutral,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-07,Neutral,50,0.0,21,0,10475.459523809524,0,21,0.0,0.0,Neutral,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-08,Neutral,49,5396.546638,35,33,12416.672857142858,34,1,0.9428571428571428,34.0,Neutral,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-09,Neutral,49,396.06272,14,3,15742.852142857142,11,3,0.21428571428571427,3.6666666666666665,Neutral,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-10,Fear,39,0.0,16,0,18751.521249999998,16,0,0.0,10.0,Fear,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-11,Fear,32,8885.327477,25,18,19556.1384,0,25,0.72,0.0,Fear,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-12,Neutral,49,541.55471,10,7,15971.34,7,3,0.7,2.3333333333333335,Neutral,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-13,Neutral,50,0.0,10,0,6000.242,10,0,0.0,10.0,Neutral,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-14,Neutral,48,1913.61958,5,5,12383.204000000002,0,5,1.0,0.0,Neutral,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-15,Greed,65,1170.2260760000001,7,4,11596.194285714286,3,4,0.5714285714285714,0.75,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-16,Greed,73,219.480876,11,3,7293.560909090909,8,3,0.2727272727272727,2.6666666666666665,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-17,Greed,71,36.11496,8,1,17504.00375,6,2,0.125,3.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-18,Greed,73,333.219141,6,5,20055.238333333335,1,5,0.8333333333333334,0.2,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-19,Greed,72,0.0,4,0,24999.215,4,0,0.0,10.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-20,Greed,73,229.060526,6,5,20037.618333333336,1,5,0.8333333333333334,0.2,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-21,Greed,72,0.0,11,0,13638.561818181817,11,0,0.0,10.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-22,Greed,70,0.0,3,0,20000.12,3,0,0.0,10.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-23,Greed,71,-46.489941,18,0,11667.003888888888,15,3,0.0,5.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-25,Greed,72,4543.862071,25,16,16183.4872,9,16,0.64,0.5625,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-27,Greed,74,666.6623079999999,4,3,22666.1025,0,4,0.75,0.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-28,Greed,72,0.0,9,0,13332.702222222222,0,9,0.0,0.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-29,Greed,72,0.0,37,0,16285.80864864865,0,37,0.0,0.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-31,Extreme Greed,77,765.475192,28,23,30487.215,25,3,0.8214285714285714,8.333333333333334,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-01,Extreme Greed,75,1040.5747959999999,9,2,25670.122222222224,7,2,0.2222222222222222,3.5,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-02,Greed,72,0.0,2,0,20000.0,2,0,0.0,10.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-03,Greed,74,0.0,4,0,27498.585,4,0,0.0,10.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-04,Greed,70,2259.351364,26,13,16623.486153846156,13,13,0.5,1.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-05,Greed,70,678.4759280000001,10,5,20062.723,5,5,0.5,1.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-06,Greed,70,2821.24842,12,7,10158.865,5,7,0.5833333333333334,0.7142857142857143,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-07,Extreme Greed,77,628.96246,2,1,30314.425,1,1,0.5,1.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-08,Extreme Greed,75,646.3734049999999,24,6,10026.734583333333,18,6,0.25,3.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-09,Extreme Greed,75,0.0,9,0,16666.712222222224,9,0,0.0,10.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-10,Extreme Greed,78,548.36595,8,6,22568.36875,2,6,0.75,0.3333333333333333,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-11,Extreme Greed,76,1479.677222,20,9,16571.107,11,9,0.45,1.2222222222222223,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-12,Extreme Greed,80,2053.119744,74,12,14354.293783783784,62,12,0.16216216216216217,5.166666666666667,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-13,Extreme Greed,84,7680.907897,25,16,19512.4728,9,16,0.64,0.5625,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-14,Extreme Greed,88,2348.106228,41,14,21522.69975609756,27,14,0.34146341463414637,1.9285714285714286,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-15,Extreme Greed,80,2003.536586,79,33,17219.896202531647,45,34,0.4177215189873418,1.3235294117647058,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-16,Extreme Greed,86,255.14686999999998,12,7,18322.8475,7,5,0.5833333333333334,1.4,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-17,Extreme Greed,90,546.624374,26,8,23861.476153846153,18,8,0.3076923076923077,2.25,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-18,Extreme Greed,83,3158.176614,35,15,26917.316857142858,19,16,0.42857142857142855,1.1875,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-19,Extreme Greed,90,1573.210981,30,15,10658.076000000001,17,13,0.5,1.3076923076923077,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-20,Extreme Greed,83,2259.775633,33,16,25402.638787878786,15,18,0.48484848484848486,0.8333333333333334,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-21,Extreme Greed,82,909.745283,9,4,17786.91,5,4,0.4444444444444444,1.25,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-22,Extreme Greed,94,1825.01255,18,12,16769.490555555556,6,12,0.6666666666666666,0.5,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-23,Extreme Greed,93,0.0,9,0,6667.414444444444,9,0,0.0,10.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-24,Extreme Greed,80,445.338356,33,5,15770.984848484848,28,5,0.15151515151515152,5.6,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-25,Extreme Greed,82,5059.459732,30,10,28814.273999999998,20,10,0.3333333333333333,2.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-26,Extreme Greed,79,0.0,22,0,19319.39181818182,22,0,0.0,10.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-27,Extreme Greed,75,-2848.159792,44,0,28557.08818181818,3,41,0.0,0.07317073170731707,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-28,Extreme Greed,77,1174.315571,12,6,28232.108333333334,9,3,0.5,3.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-29,Extreme Greed,78,610.52512,7,1,25798.085714285717,0,7,0.14285714285714285,0.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-30,Extreme Greed,84,850.54514,12,5,19926.774999999998,12,0,0.4166666666666667,10.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-01,Extreme Greed,81,337.835516,27,16,22229.845925925925,5,22,0.5925925925925926,0.22727272727272727,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-02,Extreme Greed,80,754.7378,17,6,17691.249411764704,11,6,0.35294117647058826,1.8333333333333333,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-03,Extreme Greed,76,1467.1002210000001,9,4,31374.63555555556,5,4,0.4444444444444444,1.25,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-04,Extreme Greed,78,291.35271,13,3,20080.955384615383,10,3,0.23076923076923078,3.3333333333333335,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-05,Extreme Greed,84,1435.68724,19,2,40074.16368421053,0,19,0.10526315789473684,0.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-06,Greed,72,7206.315268,59,21,25128.245762711864,39,20,0.3559322033898305,1.95,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-07,Extreme Greed,75,2342.996384,4,4,49620.3625,4,0,1.0,10.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-08,Extreme Greed,79,0.0,7,0,8570.51857142857,0,7,0.0,0.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-09,Extreme Greed,78,2350.499742,17,7,21156.991764705883,13,4,0.4117647058823529,3.25,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-10,Extreme Greed,78,3986.312514,36,12,19470.586944444443,27,9,0.3333333333333333,3.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-11,Greed,74,1083.777057,30,8,23331.314333333332,6,24,0.26666666666666666,0.25,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-12,Extreme Greed,83,0.0,31,0,12254.174838709678,0,31,0.0,0.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-13,Extreme Greed,76,6790.274613,49,27,20715.92551020408,37,12,0.5510204081632653,3.0833333333333335,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-14,Extreme Greed,83,570.1898180000001,19,6,10507.837368421053,14,5,0.3157894736842105,2.8,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-15,Extreme Greed,80,263.914304,21,5,14297.049523809523,4,17,0.23809523809523808,0.23529411764705882,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-16,Extreme Greed,83,0.0,27,0,32579.84037037037,0,27,0.0,0.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-17,Extreme Greed,87,0.0,12,0,14999.839166666667,0,12,0.0,0.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-18,Extreme Greed,81,-4627.220257,62,5,28169.055161290322,57,5,0.08064516129032258,11.4,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-19,Extreme Greed,75,1582.2032900000002,53,6,17374.649433962266,47,6,0.11320754716981132,7.833333333333333,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-20,Greed,74,0.0,6,0,37047.935,6,0,0.0,10.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-21,Greed,73,1367.500173,50,28,20223.721400000002,22,28,0.56,0.7857142857142857,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-22,Greed,73,0.0,3,0,43336.74,3,0,0.0,10.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-23,Greed,70,0.0,16,0,21196.97,16,0,0.0,10.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-24,Greed,73,2081.2674110000003,32,21,29259.798125,3,29,0.65625,0.10344827586206896,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-25,Greed,73,0.0,3,0,23333.069999999996,0,3,0.0,0.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-26,Extreme Greed,79,7617.597338,21,8,21067.338571428572,20,1,0.38095238095238093,20.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-27,Greed,74,0.0,18,0,3890.9755555555553,18,0,0.0,10.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-28,Greed,72,16.972942,6,3,18342.231666666667,0,6,0.5,0.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-29,Greed,73,390.062046,14,4,5685.322142857142,7,7,0.2857142857142857,1.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-30,Greed,65,4235.298688000001,22,9,25644.989545454548,13,9,0.4090909090909091,1.4444444444444444,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-31,Greed,64,2301.21954,47,2,10472.761489361701,45,2,0.0425531914893617,22.5,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-01,Greed,66,0.0,1,0,49999.51,1,0,0.0,10.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-02,Greed,70,2399.9471460000004,19,8,19582.443684210524,11,8,0.42105263157894735,1.375,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-03,Greed,74,3084.287743,48,29,9644.217708333334,19,29,0.6041666666666666,0.6551724137931034,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-04,Greed,73,0.0,14,0,7142.837142857143,14,0,0.0,10.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-05,Greed,72,890.33157,19,4,19427.31105263158,15,4,0.21052631578947367,3.75,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-06,Extreme Greed,76,3575.442423,32,14,10735.9740625,18,14,0.4375,1.2857142857142858,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-07,Extreme Greed,78,0.0,39,0,12147.022564102565,39,0,0.0,10.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-08,Greed,70,0.0,16,0,19291.1175,16,0,0.0,10.0,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-10,Neutral,50,-36229.641811,219,98,26918.19479452055,102,117,0.4474885844748858,0.8717948717948718,Neutral,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-11,Greed,69,1559.841529,76,27,20461.92407894737,49,27,0.35526315789473684,1.8148148148148149,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-12,Greed,62,736.621517,75,34,24737.227600000002,30,45,0.4533333333333333,0.6666666666666666,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-13,Greed,61,1756.982034,97,54,24201.82237113402,49,48,0.5567010309278351,1.0208333333333333,Greed,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-14,Greed,63,1878.804638,42,17,15041.543095238096,25,17,0.40476190476190477,1.4705882352941178,Greed,Whale
